source,receiver,start,end,year,method,id
HAUP,KHZ,213,244,2022,all,679
HAUP,KHZ,244,274,2022,all,680
HAUP,KHZ,274,305,2022,all,681
HAUP,KHZ,305,335,2022,all,682
HAUP,KHZ,335,365,2022,all,683
HAUP,LTZ,1,32,2022,all,684
HAUP,LTZ,32,60,2022,all,685
HAUP,LTZ,60,91,2022,all,686
HAUP,LTZ,91,121,2022,all,687
HAUP,LTZ,121,152,2022,all,688
HAUP,LTZ,152,182,2022,all,689
HAUP,LTZ,182,213,2022,all,690
HAUP,LTZ,213,244,2022,all,691
HAUP,LTZ,244,274,2022,all,692
HAUP,LTZ,274,305,2022,all,693
HAUP,LTZ,305,335,2022,all,694
HAUP,LTZ,335,365,2022,all,695
HAUP,GVZ,1,32,2022,all,696
HAUP,GVZ,32,60,2022,all,697
HAUP,GVZ,60,91,2022,all,698
HAUP,GVZ,91,121,2022,all,699
HAUP,GVZ,121,152,2022,all,700
HAUP,GVZ,152,182,2022,all,701
HAUP,GVZ,182,213,2022,all,702
HAUP,GVZ,213,244,2022,all,703
HAUP,GVZ,244,274,2022,all,704
HAUP,GVZ,274,305,2022,all,705
HAUP,GVZ,305,335,2022,all,706
HAUP,GVZ,335,365,2022,all,707
HAUP,WVZ,1,32,2022,all,708
HAUP,WVZ,32,60,2022,all,709
HAUP,WVZ,60,91,2022,all,710
HAUP,WVZ,91,121,2022,all,711
HAUP,WVZ,121,152,2022,all,712
HAUP,WVZ,152,182,2022,all,713
HAUP,WVZ,182,213,2022,all,714
HAUP,WVZ,213,244,2022,all,715
HAUP,WVZ,244,274,2022,all,716
HAUP,WVZ,274,305,2022,all,717
HAUP,WVZ,305,335,2022,all,718
HAUP,WVZ,335,365,2022,all,719
HAUP,OXZ,1,32,2022,all,720
HAUP,OXZ,32,60,2022,all,721
HAUP,OXZ,60,91,2022,all,722
HAUP,OXZ,91,121,2022,all,723
HAUP,OXZ,121,152,2022,all,724
HAUP,OXZ,152,182,2022,all,725
HAUP,OXZ,182,213,2022,all,726
HAUP,OXZ,213,244,2022,all,727
HAUP,OXZ,244,274,2022,all,728
HAUP,OXZ,274,305,2022,all,729
HAUP,OXZ,305,335,2022,all,730
HAUP,OXZ,335,365,2022,all,731
HAUP,RPZ,1,32,2022,all,732
HAUP,RPZ,32,60,2022,all,733
HAUP,RPZ,60,91,2022,all,734
HAUP,RPZ,91,121,2022,all,735
HAUP,RPZ,121,152,2022,all,736
HAUP,RPZ,152,182,2022,all,737
HAUP,RPZ,182,213,2022,all,738
HAUP,RPZ,213,244,2022,all,739
HAUP,RPZ,244,274,2022,all,740
HAUP,RPZ,274,305,2022,all,741
HAUP,RPZ,305,335,2022,all,742
HAUP,RPZ,335,365,2022,all,743
HAUP,LBZ,1,32,2022,all,744
HAUP,LBZ,32,60,2022,all,745
HAUP,LBZ,60,91,2022,all,746
HAUP,LBZ,91,121,2022,all,747
HAUP,LBZ,121,152,2022,all,748
HAUP,LBZ,152,182,2022,all,749
HAUP,LBZ,182,213,2022,all,750
HAUP,LBZ,213,244,2022,all,751
HAUP,LBZ,244,274,2022,all,752
HAUP,LBZ,274,305,2022,all,753
HAUP,LBZ,305,335,2022,all,754
HAUP,LBZ,335,365,2022,all,755
HAUP,CVZ,1,32,2022,all,756
HAUP,CVZ,32,60,2022,all,757
HAUP,CVZ,60,91,2022,all,758
HAUP,CVZ,91,121,2022,all,759
HAUP,CVZ,121,152,2022,all,760
HAUP,CVZ,152,182,2022,all,761
HAUP,CVZ,182,213,2022,all,762
HAUP,CVZ,213,244,2022,all,763
HAUP,CVZ,244,274,2022,all,764
HAUP,CVZ,274,305,2022,all,765
HAUP,CVZ,305,335,2022,all,766
HAUP,CVZ,335,365,2022,all,767
HAUP,MSZ,1,32,2022,all,768
HAUP,MSZ,32,60,2022,all,769
HAUP,MSZ,60,91,2022,all,770
HAUP,MSZ,91,121,2022,all,771
HAUP,MSZ,121,152,2022,all,772
HAUP,MSZ,152,182,2022,all,773
HAUP,MSZ,182,213,2022,all,774
HAUP,MSZ,213,244,2022,all,775
HAUP,MSZ,244,274,2022,all,776
HAUP,MSZ,274,305,2022,all,777
HAUP,MSZ,305,335,2022,all,778
HAUP,MSZ,335,365,2022,all,779
HAUP,WKZ,1,32,2022,all,780
HAUP,WKZ,32,60,2022,all,781
HAUP,WKZ,60,91,2022,all,782
HAUP,WKZ,91,121,2022,all,783
HAUP,WKZ,121,152,2022,all,784
HAUP,WKZ,152,182,2022,all,785
HAUP,WKZ,182,213,2022,all,786
HAUP,WKZ,213,244,2022,all,787
HAUP,WKZ,244,274,2022,all,788
HAUP,WKZ,274,305,2022,all,789
HAUP,WKZ,305,335,2022,all,790
HAUP,WKZ,335,365,2022,all,791
HAUP,ODZ,1,32,2022,all,792
HAUP,ODZ,32,60,2022,all,793
HAUP,ODZ,60,91,2022,all,794
HAUP,ODZ,91,121,2022,all,795
HAUP,ODZ,121,152,2022,all,796
HAUP,ODZ,152,182,2022,all,797
HAUP,ODZ,182,213,2022,all,798
HAUP,ODZ,213,244,2022,all,799
HAUP,ODZ,244,274,2022,all,800
HAUP,ODZ,274,305,2022,all,801
HAUP,ODZ,305,335,2022,all,802
HAUP,ODZ,335,365,2022,all,803
HAUP,EAZ,1,32,2022,all,804
HAUP,EAZ,32,60,2022,all,805
HAUP,EAZ,60,91,2022,all,806
HAUP,EAZ,91,121,2022,all,807
HAUP,EAZ,121,152,2022,all,808
HAUP,EAZ,152,182,2022,all,809
HAUP,EAZ,182,213,2022,all,810
HAUP,EAZ,213,244,2022,all,811
HAUP,EAZ,244,274,2022,all,812
HAUP,EAZ,274,305,2022,all,813
HAUP,EAZ,305,335,2022,all,814
HAUP,EAZ,335,365,2022,all,815
HAUP,MLZ,1,32,2022,all,816
HAUP,MLZ,32,60,2022,all,817
HAUP,MLZ,60,91,2022,all,818
HAUP,MLZ,91,121,2022,all,819
HAUP,MLZ,121,152,2022,all,820
HAUP,MLZ,152,182,2022,all,821
HAUP,MLZ,182,213,2022,all,822
HAUP,MLZ,213,244,2022,all,823
HAUP,MLZ,244,274,2022,all,824
HAUP,MLZ,274,305,2022,all,825
HAUP,MLZ,305,335,2022,all,826
HAUP,MLZ,335,365,2022,all,827
HAUP,DCZ,1,32,2022,all,828
HAUP,DCZ,32,60,2022,all,829
HAUP,DCZ,60,91,2022,all,830
HAUP,DCZ,91,121,2022,all,831
HAUP,DCZ,121,152,2022,all,832
HAUP,DCZ,152,182,2022,all,833
HAUP,DCZ,182,213,2022,all,834
HAUP,DCZ,213,244,2022,all,835
HAUP,DCZ,244,274,2022,all,836
HAUP,DCZ,274,305,2022,all,837
HAUP,DCZ,305,335,2022,all,838
HAUP,DCZ,335,365,2022,all,839
HAUP,PYZ,1,32,2022,all,840
HAUP,PYZ,32,60,2022,all,841
HAUP,PYZ,60,91,2022,all,842
HAUP,PYZ,91,121,2022,all,843
HAUP,PYZ,121,152,2022,all,844
HAUP,PYZ,152,182,2022,all,845
HAUP,PYZ,182,213,2022,all,846
HAUP,PYZ,213,244,2022,all,847
HAUP,PYZ,244,274,2022,all,848
HAUP,PYZ,274,305,2022,all,849
HAUP,PYZ,305,335,2022,all,850
HAUP,PYZ,335,365,2022,all,851
HAUP,WHZ,1,32,2022,all,852
HAUP,WHZ,32,60,2022,all,853
HAUP,WHZ,60,91,2022,all,854
HAUP,WHZ,91,121,2022,all,855
HAUP,WHZ,121,152,2022,all,856
HAUP,WHZ,152,182,2022,all,857
HAUP,WHZ,182,213,2022,all,858
HAUP,WHZ,213,244,2022,all,859
HAUP,WHZ,244,274,2022,all,860
HAUP,WHZ,274,305,2022,all,861
HAUP,WHZ,305,335,2022,all,862
HAUP,WHZ,335,365,2022,all,863
HAUP,TUZ,1,32,2022,all,864
HAUP,TUZ,32,60,2022,all,865
HAUP,TUZ,60,91,2022,all,866
HAUP,TUZ,91,121,2022,all,867
HAUP,TUZ,121,152,2022,all,868
HAUP,TUZ,152,182,2022,all,869
HAUP,TUZ,182,213,2022,all,870
HAUP,TUZ,213,244,2022,all,871
HAUP,TUZ,244,274,2022,all,872
HAUP,TUZ,274,305,2022,all,873
HAUP,TUZ,305,335,2022,all,874
HAUP,TUZ,335,365,2022,all,875
HAUP,SYZ,1,32,2022,all,876
HAUP,SYZ,32,60,2022,all,877
HAUP,SYZ,60,91,2022,all,878
HAUP,SYZ,91,121,2022,all,879
HAUP,SYZ,121,152,2022,all,880
HAUP,SYZ,152,182,2022,all,881
HAUP,SYZ,182,213,2022,all,882
HAUP,SYZ,213,244,2022,all,883
HAUP,SYZ,244,274,2022,all,884
HAUP,SYZ,274,305,2022,all,885
HAUP,SYZ,305,335,2022,all,886
HAUP,SYZ,335,365,2022,all,887
HAUP,WEL,1,32,2022,all,888
HAUP,WEL,32,60,2022,all,889
HAUP,WEL,60,91,2022,all,890
HAUP,WEL,91,121,2022,all,891
HAUP,WEL,121,152,2022,all,892
HAUP,WEL,152,182,2022,all,893
HAUP,WEL,182,213,2022,all,894
HAUP,WEL,213,244,2022,all,895
HAUP,WEL,244,274,2022,all,896
HAUP,WEL,274,305,2022,all,897
HAUP,WEL,305,335,2022,all,898
HAUP,WEL,335,365,2022,all,899
DBOY,MQZ,1,32,2022,all,900
DBOY,MQZ,32,60,2022,all,901
DBOY,MQZ,60,91,2022,all,902
DBOY,MQZ,91,121,2022,all,903
DBOY,MQZ,121,152,2022,all,904
DBOY,MQZ,152,182,2022,all,905
DBOY,MQZ,182,213,2022,all,906
DBOY,MQZ,213,244,2022,all,907
DBOY,MQZ,244,274,2022,all,908
DBOY,MQZ,274,305,2022,all,909
DBOY,MQZ,305,335,2022,all,910
DBOY,MQZ,335,365,2022,all,911
DBOY,OPZ,1,32,2022,all,912
DBOY,OPZ,32,60,2022,all,913
DBOY,OPZ,60,91,2022,all,914
DBOY,OPZ,91,121,2022,all,915
DBOY,OPZ,121,152,2022,all,916
DBOY,OPZ,152,182,2022,all,917
DBOY,OPZ,182,213,2022,all,918
DBOY,OPZ,213,244,2022,all,919
DBOY,OPZ,244,274,2022,all,920
DBOY,OPZ,274,305,2022,all,921
DBOY,OPZ,305,335,2022,all,922
DBOY,OPZ,335,365,2022,all,923
DBOY,QRZ,1,32,2022,all,924
DBOY,QRZ,32,60,2022,all,925
DBOY,QRZ,60,91,2022,all,926
DBOY,QRZ,91,121,2022,all,927
DBOY,QRZ,121,152,2022,all,928
DBOY,QRZ,152,182,2022,all,929
DBOY,QRZ,182,213,2022,all,930
DBOY,QRZ,213,244,2022,all,931
DBOY,QRZ,244,274,2022,all,932
DBOY,QRZ,274,305,2022,all,933
DBOY,QRZ,305,335,2022,all,934
DBOY,QRZ,335,365,2022,all,935
DBOY,NNZ,1,32,2022,all,936
DBOY,NNZ,32,60,2022,all,937
DBOY,NNZ,60,91,2022,all,938
DBOY,NNZ,91,121,2022,all,939
DBOY,NNZ,121,152,2022,all,940
DBOY,NNZ,152,182,2022,all,941
DBOY,NNZ,182,213,2022,all,942
DBOY,NNZ,213,244,2022,all,943
DBOY,NNZ,244,274,2022,all,944
DBOY,NNZ,274,305,2022,all,945
DBOY,NNZ,305,335,2022,all,946
DBOY,NNZ,335,365,2022,all,947
DBOY,DSZ,1,32,2022,all,948
DBOY,DSZ,32,60,2022,all,949
DBOY,DSZ,60,91,2022,all,950
DBOY,DSZ,91,121,2022,all,951
DBOY,DSZ,121,152,2022,all,952
DBOY,DSZ,152,182,2022,all,953
DBOY,DSZ,182,213,2022,all,954
DBOY,DSZ,213,244,2022,all,955
DBOY,DSZ,244,274,2022,all,956
DBOY,DSZ,274,305,2022,all,957
DBOY,DSZ,305,335,2022,all,958
DBOY,DSZ,335,365,2022,all,959
DBOY,THZ,1,32,2022,all,960
DBOY,THZ,32,60,2022,all,961
DBOY,THZ,60,91,2022,all,962
DBOY,THZ,91,121,2022,all,963
DBOY,THZ,121,152,2022,all,964
DBOY,THZ,152,182,2022,all,965
DBOY,THZ,182,213,2022,all,966
DBOY,THZ,213,244,2022,all,967
DBOY,THZ,244,274,2022,all,968
DBOY,THZ,274,305,2022,all,969
DBOY,THZ,305,335,2022,all,970
DBOY,THZ,335,365,2022,all,971
DBOY,KHZ,1,32,2022,all,972
DBOY,KHZ,32,60,2022,all,973
DBOY,KHZ,60,91,2022,all,974
DBOY,KHZ,91,121,2022,all,975
DBOY,KHZ,121,152,2022,all,976
DBOY,KHZ,152,182,2022,all,977
DBOY,KHZ,182,213,2022,all,978
DBOY,KHZ,213,244,2022,all,979
DBOY,KHZ,244,274,2022,all,980
DBOY,KHZ,274,305,2022,all,981
DBOY,KHZ,305,335,2022,all,982
DBOY,KHZ,335,365,2022,all,983
DBOY,LTZ,1,32,2022,all,984
DBOY,LTZ,32,60,2022,all,985
DBOY,LTZ,60,91,2022,all,986
DBOY,LTZ,91,121,2022,all,987
DBOY,LTZ,121,152,2022,all,988
DBOY,LTZ,152,182,2022,all,989
DBOY,LTZ,182,213,2022,all,990
DBOY,LTZ,213,244,2022,all,991
DBOY,LTZ,244,274,2022,all,992
DBOY,LTZ,274,305,2022,all,993
DBOY,LTZ,305,335,2022,all,994
DBOY,LTZ,335,365,2022,all,995
DBOY,GVZ,1,32,2022,all,996
DBOY,GVZ,32,60,2022,all,997
DBOY,GVZ,60,91,2022,all,998
DBOY,GVZ,91,121,2022,all,999
DBOY,GVZ,121,152,2022,all,1000
DBOY,GVZ,152,182,2022,all,1001
DBOY,GVZ,182,213,2022,all,1002
DBOY,GVZ,213,244,2022,all,1003
DBOY,GVZ,244,274,2022,all,1004
DBOY,GVZ,274,305,2022,all,1005
DBOY,GVZ,305,335,2022,all,1006
DBOY,GVZ,335,365,2022,all,1007
DBOY,WVZ,1,32,2022,all,1008
DBOY,WVZ,32,60,2022,all,1009
DBOY,WVZ,60,91,2022,all,1010
DBOY,WVZ,91,121,2022,all,1011
DBOY,WVZ,121,152,2022,all,1012
DBOY,WVZ,152,182,2022,all,1013
DBOY,WVZ,182,213,2022,all,1014
DBOY,WVZ,213,244,2022,all,1015
DBOY,WVZ,244,274,2022,all,1016
DBOY,WVZ,274,305,2022,all,1017
DBOY,WVZ,305,335,2022,all,1018
DBOY,WVZ,335,365,2022,all,1019
DBOY,OXZ,1,32,2022,all,1020
DBOY,OXZ,32,60,2022,all,1021
DBOY,OXZ,60,91,2022,all,1022
DBOY,OXZ,91,121,2022,all,1023
DBOY,OXZ,121,152,2022,all,1024
DBOY,OXZ,152,182,2022,all,1025
DBOY,OXZ,182,213,2022,all,1026
DBOY,OXZ,213,244,2022,all,1027
DBOY,OXZ,244,274,2022,all,1028
DBOY,OXZ,274,305,2022,all,1029
DBOY,OXZ,305,335,2022,all,1030
DBOY,OXZ,335,365,2022,all,1031
DBOY,RPZ,1,32,2022,all,1032
DBOY,RPZ,32,60,2022,all,1033
DBOY,RPZ,60,91,2022,all,1034
DBOY,RPZ,91,121,2022,all,1035
DBOY,RPZ,121,152,2022,all,1036
DBOY,RPZ,152,182,2022,all,1037
DBOY,RPZ,182,213,2022,all,1038
DBOY,RPZ,213,244,2022,all,1039
DBOY,RPZ,244,274,2022,all,1040
DBOY,RPZ,274,305,2022,all,1041
DBOY,RPZ,305,335,2022,all,1042
DBOY,RPZ,335,365,2022,all,1043
DBOY,LBZ,1,32,2022,all,1044
DBOY,LBZ,32,60,2022,all,1045
DBOY,LBZ,60,91,2022,all,1046
DBOY,LBZ,91,121,2022,all,1047
DBOY,LBZ,121,152,2022,all,1048
DBOY,LBZ,152,182,2022,all,1049
DBOY,LBZ,182,213,2022,all,1050
DBOY,LBZ,213,244,2022,all,1051
DBOY,LBZ,244,274,2022,all,1052
DBOY,LBZ,274,305,2022,all,1053
DBOY,LBZ,305,335,2022,all,1054
DBOY,LBZ,335,365,2022,all,1055
DBOY,CVZ,1,32,2022,all,1056
DBOY,CVZ,32,60,2022,all,1057
DBOY,CVZ,60,91,2022,all,1058
DBOY,CVZ,91,121,2022,all,1059
DBOY,CVZ,121,152,2022,all,1060
DBOY,CVZ,152,182,2022,all,1061
DBOY,CVZ,182,213,2022,all,1062
DBOY,CVZ,213,244,2022,all,1063
DBOY,CVZ,244,274,2022,all,1064
DBOY,CVZ,274,305,2022,all,1065
DBOY,CVZ,305,335,2022,all,1066
DBOY,CVZ,335,365,2022,all,1067
DBOY,MSZ,1,32,2022,all,1068
DBOY,MSZ,32,60,2022,all,1069
DBOY,MSZ,60,91,2022,all,1070
DBOY,MSZ,91,121,2022,all,1071
DBOY,MSZ,121,152,2022,all,1072
DBOY,MSZ,152,182,2022,all,1073
DBOY,MSZ,182,213,2022,all,1074
DBOY,MSZ,213,244,2022,all,1075
DBOY,MSZ,244,274,2022,all,1076
DBOY,MSZ,274,305,2022,all,1077
DBOY,MSZ,305,335,2022,all,1078
DBOY,MSZ,335,365,2022,all,1079
DBOY,WKZ,1,32,2022,all,1080
DBOY,WKZ,32,60,2022,all,1081
DBOY,WKZ,60,91,2022,all,1082
DBOY,WKZ,91,121,2022,all,1083
DBOY,WKZ,121,152,2022,all,1084
DBOY,WKZ,152,182,2022,all,1085
DBOY,WKZ,182,213,2022,all,1086
DBOY,WKZ,213,244,2022,all,1087
DBOY,WKZ,244,274,2022,all,1088
DBOY,WKZ,274,305,2022,all,1089
DBOY,WKZ,305,335,2022,all,1090
DBOY,WKZ,335,365,2022,all,1091
DBOY,ODZ,1,32,2022,all,1092
DBOY,ODZ,32,60,2022,all,1093
DBOY,ODZ,60,91,2022,all,1094
DBOY,ODZ,91,121,2022,all,1095
DBOY,ODZ,121,152,2022,all,1096
DBOY,ODZ,152,182,2022,all,1097
DBOY,ODZ,182,213,2022,all,1098
DBOY,ODZ,213,244,2022,all,1099
DBOY,ODZ,244,274,2022,all,1100
DBOY,ODZ,274,305,2022,all,1101
DBOY,ODZ,305,335,2022,all,1102
DBOY,ODZ,335,365,2022,all,1103
DBOY,EAZ,1,32,2022,all,1104
DBOY,EAZ,32,60,2022,all,1105
DBOY,EAZ,60,91,2022,all,1106
DBOY,EAZ,91,121,2022,all,1107
DBOY,EAZ,121,152,2022,all,1108
DBOY,EAZ,152,182,2022,all,1109
DBOY,EAZ,182,213,2022,all,1110
DBOY,EAZ,213,244,2022,all,1111
DBOY,EAZ,244,274,2022,all,1112
DBOY,EAZ,274,305,2022,all,1113
DBOY,EAZ,305,335,2022,all,1114
DBOY,EAZ,335,365,2022,all,1115
DBOY,MLZ,1,32,2022,all,1116
DBOY,MLZ,32,60,2022,all,1117
DBOY,MLZ,60,91,2022,all,1118
DBOY,MLZ,91,121,2022,all,1119
DBOY,MLZ,121,152,2022,all,1120
DBOY,MLZ,152,182,2022,all,1121
DBOY,MLZ,182,213,2022,all,1122
DBOY,MLZ,213,244,2022,all,1123
DBOY,MLZ,244,274,2022,all,1124
DBOY,MLZ,274,305,2022,all,1125
DBOY,MLZ,305,335,2022,all,1126
DBOY,MLZ,335,365,2022,all,1127
DBOY,DCZ,1,32,2022,all,1128
DBOY,DCZ,32,60,2022,all,1129
DBOY,DCZ,60,91,2022,all,1130
DBOY,DCZ,91,121,2022,all,1131
DBOY,DCZ,121,152,2022,all,1132
DBOY,DCZ,152,182,2022,all,1133
DBOY,DCZ,182,213,2022,all,1134
DBOY,DCZ,213,244,2022,all,1135
DBOY,DCZ,244,274,2022,all,1136
DBOY,DCZ,274,305,2022,all,1137
DBOY,DCZ,305,335,2022,all,1138
DBOY,DCZ,335,365,2022,all,1139
DBOY,PYZ,1,32,2022,all,1140
DBOY,PYZ,32,60,2022,all,1141
DBOY,PYZ,60,91,2022,all,1142
DBOY,PYZ,91,121,2022,all,1143
DBOY,PYZ,121,152,2022,all,1144
DBOY,PYZ,152,182,2022,all,1145
DBOY,PYZ,182,213,2022,all,1146
DBOY,PYZ,213,244,2022,all,1147
DBOY,PYZ,244,274,2022,all,1148
DBOY,PYZ,274,305,2022,all,1149
DBOY,PYZ,305,335,2022,all,1150
DBOY,PYZ,335,365,2022,all,1151
DBOY,WHZ,1,32,2022,all,1152
DBOY,WHZ,32,60,2022,all,1153
DBOY,WHZ,60,91,2022,all,1154
DBOY,WHZ,91,121,2022,all,1155
DBOY,WHZ,121,152,2022,all,1156
DBOY,WHZ,152,182,2022,all,1157
DBOY,WHZ,182,213,2022,all,1158
DBOY,WHZ,213,244,2022,all,1159
DBOY,WHZ,244,274,2022,all,1160
DBOY,WHZ,274,305,2022,all,1161
DBOY,WHZ,305,335,2022,all,1162
DBOY,WHZ,335,365,2022,all,1163
DBOY,TUZ,1,32,2022,all,1164
DBOY,TUZ,32,60,2022,all,1165
DBOY,TUZ,60,91,2022,all,1166
DBOY,TUZ,91,121,2022,all,1167
DBOY,TUZ,121,152,2022,all,1168
DBOY,TUZ,152,182,2022,all,1169
DBOY,TUZ,182,213,2022,all,1170
DBOY,TUZ,213,244,2022,all,1171
DBOY,TUZ,244,274,2022,all,1172
DBOY,TUZ,274,305,2022,all,1173
DBOY,TUZ,305,335,2022,all,1174
DBOY,TUZ,335,365,2022,all,1175
DBOY,SYZ,1,32,2022,all,1176
DBOY,SYZ,32,60,2022,all,1177
DBOY,SYZ,60,91,2022,all,1178
DBOY,SYZ,91,121,2022,all,1179
DBOY,SYZ,121,152,2022,all,1180
DBOY,SYZ,152,182,2022,all,1181
DBOY,SYZ,182,213,2022,all,1182
DBOY,SYZ,213,244,2022,all,1183
DBOY,SYZ,244,274,2022,all,1184
DBOY,SYZ,274,305,2022,all,1185
DBOY,SYZ,305,335,2022,all,1186
DBOY,SYZ,335,365,2022,all,1187
DBOY,WEL,1,32,2022,all,1188
DBOY,WEL,32,60,2022,all,1189
DBOY,WEL,60,91,2022,all,1190
DBOY,WEL,91,121,2022,all,1191
DBOY,WEL,121,152,2022,all,1192
DBOY,WEL,152,182,2022,all,1193
DBOY,WEL,182,213,2022,all,1194
DBOY,WEL,213,244,2022,all,1195
DBOY,WEL,244,274,2022,all,1196
DBOY,WEL,274,305,2022,all,1197
DBOY,WEL,305,335,2022,all,1198
DBOY,WEL,335,365,2022,all,1199
LMAN,MQZ,1,32,2022,all,1200
LMAN,MQZ,32,60,2022,all,1201
LMAN,MQZ,60,91,2022,all,1202
LMAN,MQZ,91,121,2022,all,1203
LMAN,MQZ,121,152,2022,all,1204
LMAN,MQZ,152,182,2022,all,1205
LMAN,MQZ,182,213,2022,all,1206
LMAN,MQZ,213,244,2022,all,1207
LMAN,MQZ,244,274,2022,all,1208
LMAN,MQZ,274,305,2022,all,1209
LMAN,MQZ,305,335,2022,all,1210
LMAN,MQZ,335,365,2022,all,1211
LMAN,OPZ,1,32,2022,all,1212
LMAN,OPZ,32,60,2022,all,1213
LMAN,OPZ,60,91,2022,all,1214
LMAN,OPZ,91,121,2022,all,1215
LMAN,OPZ,121,152,2022,all,1216
LMAN,OPZ,152,182,2022,all,1217
LMAN,OPZ,182,213,2022,all,1218
LMAN,OPZ,213,244,2022,all,1219
LMAN,OPZ,244,274,2022,all,1220
LMAN,OPZ,274,305,2022,all,1221
LMAN,OPZ,305,335,2022,all,1222
LMAN,OPZ,335,365,2022,all,1223
LMAN,QRZ,1,32,2022,all,1224
LMAN,QRZ,32,60,2022,all,1225
LMAN,QRZ,60,91,2022,all,1226
LMAN,QRZ,91,121,2022,all,1227
LMAN,QRZ,121,152,2022,all,1228
LMAN,QRZ,152,182,2022,all,1229
LMAN,QRZ,182,213,2022,all,1230
LMAN,QRZ,213,244,2022,all,1231
LMAN,QRZ,244,274,2022,all,1232
LMAN,QRZ,274,305,2022,all,1233
LMAN,QRZ,305,335,2022,all,1234
LMAN,QRZ,335,365,2022,all,1235
LMAN,NNZ,1,32,2022,all,1236
LMAN,NNZ,32,60,2022,all,1237
LMAN,NNZ,60,91,2022,all,1238
LMAN,NNZ,91,121,2022,all,1239
LMAN,NNZ,121,152,2022,all,1240
LMAN,NNZ,152,182,2022,all,1241
LMAN,NNZ,182,213,2022,all,1242
LMAN,NNZ,213,244,2022,all,1243
LMAN,NNZ,244,274,2022,all,1244
LMAN,NNZ,274,305,2022,all,1245
LMAN,NNZ,305,335,2022,all,1246
LMAN,NNZ,335,365,2022,all,1247
LMAN,DSZ,1,32,2022,all,1248
LMAN,DSZ,32,60,2022,all,1249
LMAN,DSZ,60,91,2022,all,1250
LMAN,DSZ,91,121,2022,all,1251
LMAN,DSZ,121,152,2022,all,1252
LMAN,DSZ,152,182,2022,all,1253
LMAN,DSZ,182,213,2022,all,1254
LMAN,DSZ,213,244,2022,all,1255
LMAN,DSZ,244,274,2022,all,1256
LMAN,DSZ,274,305,2022,all,1257
LMAN,DSZ,305,335,2022,all,1258
LMAN,DSZ,335,365,2022,all,1259
LMAN,THZ,1,32,2022,all,1260
LMAN,THZ,32,60,2022,all,1261
LMAN,THZ,60,91,2022,all,1262
LMAN,THZ,91,121,2022,all,1263
LMAN,THZ,121,152,2022,all,1264
LMAN,THZ,152,182,2022,all,1265
LMAN,THZ,182,213,2022,all,1266
LMAN,THZ,213,244,2022,all,1267
LMAN,THZ,244,274,2022,all,1268
LMAN,THZ,274,305,2022,all,1269
LMAN,THZ,305,335,2022,all,1270
LMAN,THZ,335,365,2022,all,1271
LMAN,KHZ,1,32,2022,all,1272
LMAN,KHZ,32,60,2022,all,1273
LMAN,KHZ,60,91,2022,all,1274
LMAN,KHZ,91,121,2022,all,1275
LMAN,KHZ,121,152,2022,all,1276
LMAN,KHZ,152,182,2022,all,1277
LMAN,KHZ,182,213,2022,all,1278
LMAN,KHZ,213,244,2022,all,1279
LMAN,KHZ,244,274,2022,all,1280
LMAN,KHZ,274,305,2022,all,1281
LMAN,KHZ,305,335,2022,all,1282
LMAN,KHZ,335,365,2022,all,1283
LMAN,LTZ,1,32,2022,all,1284
LMAN,LTZ,32,60,2022,all,1285
LMAN,LTZ,60,91,2022,all,1286
LMAN,LTZ,91,121,2022,all,1287
LMAN,LTZ,121,152,2022,all,1288
LMAN,LTZ,152,182,2022,all,1289
LMAN,LTZ,182,213,2022,all,1290
LMAN,LTZ,213,244,2022,all,1291
LMAN,LTZ,244,274,2022,all,1292
LMAN,LTZ,274,305,2022,all,1293
LMAN,LTZ,305,335,2022,all,1294
LMAN,LTZ,335,365,2022,all,1295
LMAN,GVZ,1,32,2022,all,1296
LMAN,GVZ,32,60,2022,all,1297
LMAN,GVZ,60,91,2022,all,1298
LMAN,GVZ,91,121,2022,all,1299
LMAN,GVZ,121,152,2022,all,1300
LMAN,GVZ,152,182,2022,all,1301
LMAN,GVZ,182,213,2022,all,1302
LMAN,GVZ,213,244,2022,all,1303
LMAN,GVZ,244,274,2022,all,1304
LMAN,GVZ,274,305,2022,all,1305
LMAN,GVZ,305,335,2022,all,1306
LMAN,GVZ,335,365,2022,all,1307
LMAN,WVZ,1,32,2022,all,1308
LMAN,WVZ,32,60,2022,all,1309
LMAN,WVZ,60,91,2022,all,1310
LMAN,WVZ,91,121,2022,all,1311
LMAN,WVZ,121,152,2022,all,1312
LMAN,WVZ,152,182,2022,all,1313
LMAN,WVZ,182,213,2022,all,1314
LMAN,WVZ,213,244,2022,all,1315
LMAN,WVZ,244,274,2022,all,1316
LMAN,WVZ,274,305,2022,all,1317
LMAN,WVZ,305,335,2022,all,1318
LMAN,WVZ,335,365,2022,all,1319
LMAN,OXZ,1,32,2022,all,1320
LMAN,OXZ,32,60,2022,all,1321
LMAN,OXZ,60,91,2022,all,1322
LMAN,OXZ,91,121,2022,all,1323
LMAN,OXZ,121,152,2022,all,1324
LMAN,OXZ,152,182,2022,all,1325
LMAN,OXZ,182,213,2022,all,1326
LMAN,OXZ,213,244,2022,all,1327
LMAN,OXZ,244,274,2022,all,1328
LMAN,OXZ,274,305,2022,all,1329
LMAN,OXZ,305,335,2022,all,1330
